2019.09.23,15:15,1.09848,1.09924,1.09823,1.09915,1877
2019.09.23,15:30,1.09916,1.09941,1.09843,1.09880,1926
2019.09.23,15:45,1.09879,1.09991,1.09863,1.09944,2561
2019.09.23,16:00,1.09945,1.09995,1.09927,1.09973,2079
2019.09.23,16:15,1.09974,1.09983,1.09940,1.09957,1695
2019.09.23,16:30,1.09956,1.09968,1.09912,1.09917,1276
2019.09.23,16:45,1.09918,1.09927,1.09885,1.09899,1247
2019.09.23,17:00,1.09900,1.09900,1.09855,1.09868,1136
2019.09.23,17:15,1.09869,1.09913,1.09863,1.09898,974
2019.09.23,17:30,1.09897,1.09903,1.09847,1.09876,1029
2019.09.23,17:45,1.09875,1.09877,1.09833,1.09870,1136
2019.09.23,18:00,1.09866,1.09913,1.09855,1.09898,1159
2019.09.23,18:15,1.09899,1.09921,1.09886,1.09899,1038
2019.09.23,18:30,1.09900,1.09904,1.09874,1.09893,824
2019.09.23,18:45,1.09892,1.09908,1.09871,1.09903,726
2019.09.23,19:00,1.09904,1.09926,1.09886,1.09889,861
2019.09.23,19:15,1.09888,1.09918,1.09875,1.09915,926
2019.09.23,19:30,1.09916,1.09946,1.09911,1.09932,885
2019.09.23,19:45,1.09931,1.09978,1.09891,1.09956,1253
2019.09.23,20:00,1.09955,1.09966,1.09928,1.09932,1134
2019.09.23,20:15,1.09931,1.09973,1.09920,1.09972,858
2019.09.23,20:30,1.09970,1.09976,1.09930,1.09960,969
2019.09.23,20:45,1.09959,1.09978,1.09949,1.09959,978
2019.09.23,21:00,1.09957,1.09957,1.09914,1.09919,644
2019.09.23,21:15,1.09920,1.09921,1.09910,1.09920,309
2019.09.23,21:30,1.09919,1.09930,1.09910,1.09920,481
2019.09.23,21:45,1.09924,1.09935,1.09916,1.09924,810
2019.09.23,22:00,1.09923,1.09936,1.09920,1.09922,297
2019.09.23,22:15,1.09923,1.09943,1.09914,1.09920,858
2019.09.23,22:30,1.09921,1.09963,1.09915,1.09938,950
2019.09.23,22:45,1.09938,1.09946,1.09935,1.09938,818
2019.09.23,23:00,1.09939,1.09958,1.09936,1.09948,637
2019.09.23,23:15,1.09949,1.09958,1.09947,1.09952,797
2019.09.23,23:30,1.09949,1.09963,1.09944,1.09954,394
2019.09.23,23:45,1.09953,1.09962,1.09938,1.09947,567
2019.09.24,00:00,1.09952,1.09953,1.09930,1.09935,738
2019.09.24,00:15,1.09931,1.09941,1.09906,1.09916,616
2019.09.24,00:30,1.09915,1.09928,1.09907,1.09927,875
2019.09.24,00:45,1.09922,1.09938,1.09912,1.09938,725
2019.09.24,01:00,1.09937,1.09955,1.09916,1.09931,918
2019.09.24,01:15,1.09930,1.09942,1.09921,1.09935,638
2019.09.24,01:30,1.09931,1.09936,1.09907,1.09920,662
2019.09.24,01:45,1.09921,1.09921,1.09886,1.09913,885
2019.09.24,02:00,1.09911,1.09911,1.09891,1.09896,661
2019.09.24,02:15,1.09897,1.09905,1.09874,1.09887,728
2019.09.24,02:30,1.09888,1.09893,1.09865,1.09873,863
2019.09.24,02:45,1.09874,1.09880,1.09863,1.09871,623
2019.09.24,03:00,1.09870,1.09890,1.09864,1.09887,547
2019.09.24,03:15,1.09888,1.09913,1.09878,1.09912,579
2019.09.24,03:30,1.09911,1.09924,1.09907,1.09919,504
2019.09.24,03:45,1.09920,1.09929,1.09904,1.09908,620
2019.09.24,04:00,1.09907,1.09919,1.09901,1.09906,481
2019.09.24,04:15,1.09907,1.09918,1.09894,1.09895,473
2019.09.24,04:30,1.09894,1.09895,1.09875,1.09887,577
2019.09.24,04:45,1.09886,1.09903,1.09884,1.09893,447
2019.09.24,05:00,1.09892,1.09907,1.09886,1.09907,397
2019.09.24,05:15,1.09906,1.09907,1.09884,1.09896,419
2019.09.24,05:30,1.09895,1.09908,1.09888,1.09908,291
2019.09.24,05:45,1.09907,1.09933,1.09897,1.09898,1019
2019.09.24,06:00,1.09899,1.09902,1.09872,1.09892,738
2019.09.24,06:15,1.09891,1.09898,1.09872,1.09885,523
2019.09.24,06:30,1.09886,1.09903,1.09884,1.09898,413
2019.09.24,06:45,1.09894,1.09907,1.09872,1.09896,677
2019.09.24,07:00,1.09895,1.09903,1.09869,1.09873,1038
2019.09.24,07:15,1.09872,1.09878,1.09833,1.09866,1309
2019.09.24,07:30,1.09867,1.09910,1.09867,1.09879,1323
2019.09.24,07:45,1.09878,1.09931,1.09878,1.09903,1140
2019.09.24,08:00,1.09902,1.09959,1.09897,1.09926,1620
2019.09.24,08:15,1.09927,1.09927,1.09863,1.09902,1564
2019.09.24,08:30,1.09903,1.09907,1.09869,1.09890,1393
2019.09.24,08:45,1.09889,1.09903,1.09854,1.09865,1565
2019.09.24,09:00,1.09860,1.09954,1.09855,1.09902,2787
2019.09.24,09:15,1.09901,1.09933,1.09886,1.09910,1518
2019.09.24,09:30,1.09911,1.09949,1.09910,1.09936,1529
2019.09.24,09:45,1.09937,1.09949,1.09912,1.09937,1343
2019.09.24,10:00,1.09938,1.09968,1.09925,1.09962,1274
2019.09.24,10:15,1.09961,1.09966,1.09931,1.09952,1045
